lang,query,url,title,error,desktop_error,author,author_error,group_author,group_author_error,message,case_date
ru,Влахович Душан,https://vk.com/video-198813611_456240438,Хет-трик Душана Влаховича в ворота «Беневенто»,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Влахович Душан,https://vk.com/video-198813611_456240431,«Беневенто» – «Фиорентина». Хет-трик Душана Влаховича,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Влахович Душан,https://vk.com/video-198813611_456240629,«Фиорентина» – «Аталанта». Гол Душана Влаховича,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Влахович Душан,https://vk.com/video-198813611_456239696,«Фиорентина» – «Верона». Гол Душана Влаховича,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Влахович Душан,https://vk.com/video-198813611_456239878,«Лацио» – «Фиорентина». Гол Душана Влаховича,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Крету Михаэль,https://vk.com/video86037675_161114208,Sandra - Secret Land;,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id86037675,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456239500,Sandra - Maria Magdalena (1985),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456239989,Sandra - Secret Land (1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456240415,Michael Cretu - Samurai (1985),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456240370,Sandra - Maria Magdalena (1985),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456239416,Sandra - Johnny Wanna Live (1992),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456239225,Sandra - All You Zombies,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456239834,Sandra - Japan ist Weit (1984),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video-196588703_456239849,Sandra - Maria Magdalena (1985),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/melodymylife,"",,
ru,Крету Михаэль,https://vk.com/video474426680_456240390,Sandra - Such A Shame (2002),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456240570,Sandra - Heaven Can Wait (1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video-196588703_456239278,Sandra - Heaven Can Wait (1988) (HD),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/melodymylife,"",,
ru,Крету Михаэль,https://vk.com/video474426680_456240604,Sandra - Little Girl (1986),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456240669,Sandra - Don't Be Aggressive (1992),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456239223,Sandra - Infinite Kiss,Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Крету Михаэль,https://vk.com/video474426680_456240371,Sandra - In The Heat Of The Night (1985),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Чемпионат мира по фигурному катанию 2022,https://vk.com/video-179985743_456245332,Масс-старт. Женщины | Третий этап Кубка мира по биатлону-2022/23. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2022,https://vk.com/video-179985743_456245295,Спринт. Мужчины| Второй этап Кубка мира по биатлону-2022/23. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2022,https://vk.com/video-179985743_456245425,Индивидуальная гонка. Мужчины | Пятый этап Кубка мира по биатлону-2022/23. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2022,https://vk.com/video-179985743_456245320,Спринт. Мужчины | Третий этап Кубка мира по биатлону-2022/23. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2022,https://vk.com/video-179985743_456245285,Спринт. Женщины | Второй этап Кубка мира по биатлону-2022/23. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2022,https://vk.com/video-179985743_456245479,Спринт. Мужчины | Шестой этап Кубка мира по биатлону-2022/23. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2022,https://vk.com/video-179985743_456245400,Гонка преследования. Женщины | Четвертый этап Кубка мира по биатлону-2022/23. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2022,https://vk.com/video-179985743_456245396,Спринт. Мужчины | Четвертый этап Кубка мира по биатлону-2022/23. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
